"yearmonth","country","value"
200804,"Nepal",112716
200805,"Nepal",90458
200806,"Nepal",116421
200807,"Nepal",26094
200808,"Nepal",50121
200809,"Nepal",24448
200810,"Nepal",151467
200811,"Nepal",57884
200812,"Nepal",30186
200901,"Nepal",28173
200902,"Nepal",102086
200903,"Nepal",76403
200904,"Nepal",141265
200905,"Nepal",33840
200906,"Nepal",44095
200907,"Nepal",51021
200908,"Nepal",118530
200909,"Nepal",48423
200910,"Nepal",35694
200911,"Nepal",107807
200912,"Nepal",37459
201001,"Nepal",26778
201002,"Nepal",54175
201003,"Nepal",66372
201004,"Nepal",42091
201005,"Nepal",74175
201006,"Nepal",61871
201007,"Nepal",886623
201008,"Nepal",83876
201009,"Nepal",132738
201010,"Nepal",32855
201011,"Nepal",34964
201012,"Nepal",23136
201101,"Nepal",12164
201102,"Nepal",83090
201103,"Nepal",43572
201104,"Nepal",13727
201105,"Nepal",65011
201106,"Nepal",46775
201107,"Nepal",141227
201108,"Nepal",42389
201109,"Nepal",50396
201110,"Nepal",78810
201111,"Nepal",31366
201112,"Nepal",37795
201201,"Nepal",64214
201202,"Nepal",42766
201203,"Nepal",75427
201204,"Nepal",40871
201205,"Nepal",85932
201206,"Nepal",77397
201207,"Nepal",85050
201208,"Nepal",25152
201209,"Nepal",71667
201210,"Nepal",18107
201211,"Nepal",70498
201212,"Nepal",20231
201301,"Nepal",43130
201302,"Nepal",17351
201303,"Nepal",21252
201304,"Nepal",77010
201305,"Nepal",42472
201306,"Nepal",165154
201307,"Nepal",41250
201308,"Nepal",40793
201309,"Nepal",31222
201310,"Nepal",78115
201311,"Nepal",25737
201312,"Nepal",24630
201401,"Nepal",43193
201402,"Nepal",165985
201403,"Nepal",25170
201404,"Nepal",13850
201405,"Nepal",29077
201406,"Nepal",137117
201407,"Nepal",104492
201408,"Nepal",30214
201409,"Nepal",97711
201410,"Nepal",109633
201411,"Nepal",112180
201412,"Nepal",84883
201501,"Nepal",60193
201502,"Nepal",41908
201503,"Nepal",176979
201504,"Nepal",100062
201505,"Nepal",142299
201506,"Nepal",57307
201507,"Nepal",27753
201508,"Nepal",70720
201509,"Nepal",126557
201510,"Nepal",81431
201511,"Nepal",105865
201512,"Nepal",66809
201601,"Nepal",41749
201602,"Nepal",88182
201603,"Nepal",56724
201604,"Nepal",131596
201605,"Nepal",233235
201606,"Nepal",72839
201607,"Nepal",123192
201608,"Nepal",134052
201609,"Nepal",76918
201610,"Nepal",114361
201611,"Nepal",90628
201612,"Nepal",69685
201701,"Nepal",62884
201702,"Nepal",57344
201703,"Nepal",149086
201704,"Nepal",57982
201705,"Nepal",206100
201706,"Nepal",93243
201707,"Nepal",67904
201708,"Nepal",75339
201709,"Nepal",61636
201710,"Nepal",57714
201711,"Nepal",65726
201712,"Nepal",93612
201801,"Nepal",35518
201802,"Nepal",71611
201803,"Nepal",70590
201804,"Nepal",164960
201805,"Nepal",176785
201806,"Nepal",136582
201807,"Nepal",152690
201808,"Nepal",75020
201809,"Nepal",88012
201810,"Nepal",219150
201811,"Nepal",60868
201812,"Nepal",26917
201901,"Nepal",38160
201902,"Nepal",51139
201903,"Nepal",120858
201904,"Nepal",132860
201905,"Nepal",131036
201906,"Nepal",229922
201907,"Nepal",121622
201908,"Nepal",267413
201909,"Nepal",56798
201910,"Nepal",107053
201911,"Nepal",62414
201912,"Nepal",100727
202001,"Nepal",47348
202002,"Nepal",74875
202003,"Nepal",57544
202004,"Nepal",105751
202005,"Nepal",39289
202006,"Nepal",17216
202007,"Nepal",90347
202008,"Nepal",91391
202009,"Nepal",153194
202010,"Nepal",122754
202011,"Nepal",155485
202012,"Nepal",114832
202101,"Nepal",55269
202102,"Nepal",51267
202103,"Nepal",180444
202104,"Nepal",133143
202105,"Nepal",169457
202106,"Nepal",120903
202107,"Nepal",206621
202108,"Nepal",44867
202109,"Nepal",114075
202110,"Nepal",252917
202111,"Nepal",283741
202112,"Nepal",52174
200001,"Netherlands",16255325
200002,"Netherlands",20800474
200003,"Netherlands",18458671
200004,"Netherlands",16989302
200005,"Netherlands",19105816
200006,"Netherlands",21038959
200007,"Netherlands",16394329
200008,"Netherlands",23414326
200009,"Netherlands",18491736
200010,"Netherlands",21923945
200011,"Netherlands",25893583
200012,"Netherlands",20509395
200101,"Netherlands",21297427
200102,"Netherlands",24286062
200103,"Netherlands",21252455
200104,"Netherlands",22784576
200105,"Netherlands",19486907
200106,"Netherlands",18271599
200107,"Netherlands",19344012
200108,"Netherlands",25262421
200109,"Netherlands",22209406
200110,"Netherlands",27150660
200111,"Netherlands",28426756
200112,"Netherlands",21746552
200201,"Netherlands",24587539
200202,"Netherlands",22434412
200203,"Netherlands",21910569
200204,"Netherlands",25936236
200205,"Netherlands",28208557
200206,"Netherlands",23221107
200207,"Netherlands",29114859
200208,"Netherlands",25849707
200209,"Netherlands",22313058
200210,"Netherlands",24654164
200211,"Netherlands",26763460
200212,"Netherlands",27557780
200301,"Netherlands",26601175
200302,"Netherlands",19127007
200303,"Netherlands",21798962
200304,"Netherlands",21568554
200305,"Netherlands",21371302
200306,"Netherlands",22018159
200307,"Netherlands",23898273
200308,"Netherlands",23445619
200309,"Netherlands",21661088
200310,"Netherlands",27668986
200311,"Netherlands",22678269
200312,"Netherlands",22221830
200401,"Netherlands",18202729
200402,"Netherlands",14357906
200403,"Netherlands",21359678
200404,"Netherlands",19504705
200405,"Netherlands",20935211
200406,"Netherlands",25161039
200407,"Netherlands",24302659
200408,"Netherlands",24120462
200409,"Netherlands",23368460
200410,"Netherlands",22276476
200411,"Netherlands",29840331
200412,"Netherlands",24723702
200501,"Netherlands",20311533
200502,"Netherlands",22172597
200503,"Netherlands",21443621
200504,"Netherlands",21256862
200505,"Netherlands",24469176
200506,"Netherlands",22765856
200507,"Netherlands",25431714
200508,"Netherlands",125678724
200509,"Netherlands",22828833
200510,"Netherlands",20140878
200511,"Netherlands",23090899
200512,"Netherlands",18066163
200601,"Netherlands",19767611
200602,"Netherlands",21251910
200603,"Netherlands",21273935
200604,"Netherlands",25093265
200605,"Netherlands",23482023
200606,"Netherlands",19477934
200607,"Netherlands",20803357
200608,"Netherlands",28364025
200609,"Netherlands",20829816
200610,"Netherlands",27979269
200611,"Netherlands",25568226
200612,"Netherlands",21725972
200701,"Netherlands",23261657
200702,"Netherlands",22377420
200703,"Netherlands",23806349
200704,"Netherlands",18227969
200705,"Netherlands",27150971
200706,"Netherlands",190495570
200707,"Netherlands",34310493
200708,"Netherlands",26196774
200709,"Netherlands",32662001
200710,"Netherlands",34059498
200711,"Netherlands",33009424
200712,"Netherlands",30815467
200801,"Netherlands",21677588
200802,"Netherlands",23929693
200803,"Netherlands",28002905
200804,"Netherlands",25421156
200805,"Netherlands",28254506
200806,"Netherlands",25250569
200807,"Netherlands",42520096
200808,"Netherlands",36003600
200809,"Netherlands",33124608
200810,"Netherlands",34056826
200811,"Netherlands",28066898
200812,"Netherlands",39227386
200901,"Netherlands",29112564
200902,"Netherlands",25691750
200903,"Netherlands",29705827
200904,"Netherlands",20916054
200905,"Netherlands",26423260
200906,"Netherlands",25545317
200907,"Netherlands",31446406
200908,"Netherlands",28454690
200909,"Netherlands",30905565
200910,"Netherlands",27495755
200911,"Netherlands",19931872
200912,"Netherlands",22765012
201001,"Netherlands",22872212
201002,"Netherlands",19177040
201003,"Netherlands",29951998
201004,"Netherlands",22051316
201005,"Netherlands",21650504
201006,"Netherlands",20335258
201007,"Netherlands",28355179
201008,"Netherlands",34233863
201009,"Netherlands",22206564
201010,"Netherlands",18398737
201011,"Netherlands",28013736
201012,"Netherlands",23965679
201101,"Netherlands",21886732
201102,"Netherlands",22356103
201103,"Netherlands",24914195
201104,"Netherlands",25299519
201105,"Netherlands",27222433
201106,"Netherlands",25573632
201107,"Netherlands",23664996
201108,"Netherlands",27538806
201109,"Netherlands",29166830
201110,"Netherlands",27803476
201111,"Netherlands",28455933
201112,"Netherlands",30310851
201201,"Netherlands",28252068
201202,"Netherlands",21832522
201203,"Netherlands",27247937
201204,"Netherlands",29527067
201205,"Netherlands",43863315
201206,"Netherlands",30500163
201207,"Netherlands",31295783
201208,"Netherlands",37123144
201209,"Netherlands",32635377
201210,"Netherlands",32424148
201211,"Netherlands",36077412
201212,"Netherlands",34693286
201301,"Netherlands",33253929
201302,"Netherlands",22873376
201303,"Netherlands",29650118
201304,"Netherlands",31523897
201305,"Netherlands",30840233
201306,"Netherlands",32605810
201307,"Netherlands",42188993
201308,"Netherlands",39569447
201309,"Netherlands",77250069
201310,"Netherlands",33911670
201311,"Netherlands",39625694
201312,"Netherlands",33788877
201401,"Netherlands",34276549
201402,"Netherlands",30057260
201403,"Netherlands",33657568
201404,"Netherlands",31083727
201405,"Netherlands",36816300
201406,"Netherlands",30987495
201407,"Netherlands",56297885
201408,"Netherlands",31750089
201409,"Netherlands",42080823
201410,"Netherlands",33773324
201411,"Netherlands",33472123
201412,"Netherlands",39724637
201501,"Netherlands",35067845
201502,"Netherlands",25471209
201503,"Netherlands",40113368
201504,"Netherlands",35011229
201505,"Netherlands",40353042
201506,"Netherlands",40519852
201507,"Netherlands",39023335
201508,"Netherlands",53439632
201509,"Netherlands",45349007
201510,"Netherlands",46311712
201511,"Netherlands",70895552
201512,"Netherlands",61802900
201601,"Netherlands",35416731
201602,"Netherlands",41043512
201603,"Netherlands",39379048
201604,"Netherlands",38543452
201605,"Netherlands",51268409
201606,"Netherlands",41434805
201607,"Netherlands",41074164
201608,"Netherlands",46195521
201609,"Netherlands",47866140
201610,"Netherlands",39809886
201611,"Netherlands",43383683
201612,"Netherlands",62251343
201701,"Netherlands",33467353
201702,"Netherlands",40947930
201703,"Netherlands",37659308
201704,"Netherlands",27952859
201705,"Netherlands",39115446
201706,"Netherlands",46461869
201707,"Netherlands",56824151
201708,"Netherlands",42575419
201709,"Netherlands",52381815
201710,"Netherlands",48535378
201711,"Netherlands",71193337
201712,"Netherlands",74422952
201801,"Netherlands",57984429
201802,"Netherlands",48439600
201803,"Netherlands",47786631
201804,"Netherlands",44031094
201805,"Netherlands",68986734
201806,"Netherlands",52429286
201807,"Netherlands",50804338
201808,"Netherlands",51124757
201809,"Netherlands",46612194
201810,"Netherlands",53720935
201811,"Netherlands",55179150
201812,"Netherlands",60492197
201901,"Netherlands",58883327
201902,"Netherlands",36129644
201903,"Netherlands",56199894
201904,"Netherlands",43667607
201905,"Netherlands",55093220
201906,"Netherlands",49658712
201907,"Netherlands",54038128
201908,"Netherlands",54265661
201909,"Netherlands",41940412
201910,"Netherlands",51746624
201911,"Netherlands",51976306
201912,"Netherlands",44394992
202001,"Netherlands",45787115
202002,"Netherlands",38601309
202003,"Netherlands",45346516
202004,"Netherlands",37546768
202005,"Netherlands",47263884
202006,"Netherlands",46803992
202007,"Netherlands",41655432
202008,"Netherlands",49220637
202009,"Netherlands",41171400
202010,"Netherlands",46044835
202011,"Netherlands",35259039
202012,"Netherlands",50404553
202101,"Netherlands",39705839
202102,"Netherlands",38962297
202103,"Netherlands",61856309
202104,"Netherlands",56889293
202105,"Netherlands",46745028
202106,"Netherlands",60706360
202107,"Netherlands",57042211
202108,"Netherlands",50721905
202109,"Netherlands",52303555
202110,"Netherlands",44482512
202111,"Netherlands",40549834
202112,"Netherlands",70909346
200202,"Netherlands Antilles",5736
200311,"Netherlands Antilles",697
200401,"Netherlands Antilles",2317
200502,"Netherlands Antilles",4670558
200602,"Netherlands Antilles",45097
200603,"Netherlands Antilles",427
200605,"Netherlands Antilles",1312658
200610,"Netherlands Antilles",28277
200701,"Netherlands Antilles",2
200702,"Netherlands Antilles",12063
200703,"Netherlands Antilles",1428
200704,"Netherlands Antilles",293
200705,"Netherlands Antilles",111
200710,"Netherlands Antilles",679
200711,"Netherlands Antilles",43999
200712,"Netherlands Antilles",32730
200801,"Netherlands Antilles",95520
200802,"Netherlands Antilles",895
200803,"Netherlands Antilles",200
200804,"Netherlands Antilles",76
200805,"Netherlands Antilles",51017
200807,"Netherlands Antilles",18749
200808,"Netherlands Antilles",3123
200809,"Netherlands Antilles",65
200810,"Netherlands Antilles",4241
200811,"Netherlands Antilles",239
200901,"Netherlands Antilles",932
200902,"Netherlands Antilles",592
200906,"Netherlands Antilles",253
200909,"Netherlands Antilles",2321
200910,"Netherlands Antilles",3708
200911,"Netherlands Antilles",92000
200912,"Netherlands Antilles",9956
201001,"Netherlands Antilles",681
201002,"Netherlands Antilles",263
201003,"Netherlands Antilles",66
201005,"Netherlands Antilles",511
201006,"Netherlands Antilles",9
201007,"Netherlands Antilles",28
201008,"Netherlands Antilles",1663
201009,"Netherlands Antilles",1990
201011,"Netherlands Antilles",59
201012,"Netherlands Antilles",1384
201102,"Netherlands Antilles",33886
201106,"Netherlands Antilles",5329
201108,"Netherlands Antilles",15774
201109,"Netherlands Antilles",2568
201111,"Netherlands Antilles",128
201201,"Netherlands Antilles",38
201203,"Netherlands Antilles",5122
201206,"Netherlands Antilles",248530
201209,"Netherlands Antilles",3600
201309,"Netherlands Antilles",621
200001,"New Caledonia",1700
200002,"New Caledonia",4574
200003,"New Caledonia",14388
200004,"New Caledonia",1200
200005,"New Caledonia",12827
200006,"New Caledonia",6144
200007,"New Caledonia",4484
200008,"New Caledonia",14480
200009,"New Caledonia",17566
200010,"New Caledonia",20774
200011,"New Caledonia",23556
200012,"New Caledonia",42398
200101,"New Caledonia",1454
200102,"New Caledonia",14310
200103,"New Caledonia",10127
200104,"New Caledonia",1950
200105,"New Caledonia",21959
200106,"New Caledonia",21366
200107,"New Caledonia",3089
200108,"New Caledonia",7956
200110,"New Caledonia",3400
200111,"New Caledonia",53049
200112,"New Caledonia",37708
200201,"New Caledonia",24510
200202,"New Caledonia",175996
200203,"New Caledonia",53258
200204,"New Caledonia",44043
200205,"New Caledonia",23162
200206,"New Caledonia",10579
200207,"New Caledonia",4732
200208,"New Caledonia",3789
200209,"New Caledonia",30709
200210,"New Caledonia",138023
200211,"New Caledonia",75295
200212,"New Caledonia",13722
200301,"New Caledonia",50269
200302,"New Caledonia",41927
200303,"New Caledonia",53595
200304,"New Caledonia",33249
200305,"New Caledonia",56772
200306,"New Caledonia",15666
200307,"New Caledonia",148634
200308,"New Caledonia",53631
200310,"New Caledonia",135595
200311,"New Caledonia",97273
200312,"New Caledonia",4000
200401,"New Caledonia",62607
200402,"New Caledonia",25620
200403,"New Caledonia",80732
200404,"New Caledonia",32423
200405,"New Caledonia",150710
200406,"New Caledonia",49813
200407,"New Caledonia",19094
200408,"New Caledonia",45047
200409,"New Caledonia",56195
200410,"New Caledonia",78603
200411,"New Caledonia",57020
200412,"New Caledonia",32828
200501,"New Caledonia",45919
200502,"New Caledonia",78531
200503,"New Caledonia",5228
200504,"New Caledonia",3361
200505,"New Caledonia",5762
200506,"New Caledonia",10848
200507,"New Caledonia",45699
200508,"New Caledonia",179600
200509,"New Caledonia",150392
200510,"New Caledonia",67276
200511,"New Caledonia",19987
200512,"New Caledonia",57037
200601,"New Caledonia",19862
200602,"New Caledonia",50800
200603,"New Caledonia",12080
200604,"New Caledonia",3192
200605,"New Caledonia",1950
200606,"New Caledonia",39700
200607,"New Caledonia",16920
200608,"New Caledonia",74116
200609,"New Caledonia",47709
200610,"New Caledonia",84526
200611,"New Caledonia",50012
200612,"New Caledonia",48796
200701,"New Caledonia",121289
200702,"New Caledonia",60429
200703,"New Caledonia",25742
200704,"New Caledonia",25083
200705,"New Caledonia",3172
200706,"New Caledonia",190807
200707,"New Caledonia",71157
200708,"New Caledonia",44912
200709,"New Caledonia",87534
200710,"New Caledonia",227000
200711,"New Caledonia",117052
200712,"New Caledonia",223463
200801,"New Caledonia",198170
200802,"New Caledonia",185214
200803,"New Caledonia",27032
200804,"New Caledonia",153418
200805,"New Caledonia",151351
200806,"New Caledonia",496263
200807,"New Caledonia",42257
200808,"New Caledonia",129618
200809,"New Caledonia",172272
200810,"New Caledonia",185094
200811,"New Caledonia",101520
200812,"New Caledonia",177187
200901,"New Caledonia",154822
200902,"New Caledonia",41880
200903,"New Caledonia",38986
200904,"New Caledonia",43215
200905,"New Caledonia",2551
200906,"New Caledonia",74000
200907,"New Caledonia",243572
200908,"New Caledonia",44083
200909,"New Caledonia",234636
200910,"New Caledonia",103168
200911,"New Caledonia",93754
200912,"New Caledonia",165416
201001,"New Caledonia",174752
201002,"New Caledonia",79443
201003,"New Caledonia",140252
201004,"New Caledonia",145922
201005,"New Caledonia",137725
201006,"New Caledonia",57738
201007,"New Caledonia",419220
201008,"New Caledonia",84743
201009,"New Caledonia",203915
201010,"New Caledonia",180387
201011,"New Caledonia",256752
201012,"New Caledonia",357934
201101,"New Caledonia",107044
201102,"New Caledonia",325294
201103,"New Caledonia",61961
201104,"New Caledonia",114290
201105,"New Caledonia",340452
201106,"New Caledonia",96160
201107,"New Caledonia",41801
201108,"New Caledonia",427527
201109,"New Caledonia",222388
201110,"New Caledonia",167921
201111,"New Caledonia",271043
201112,"New Caledonia",165640
201201,"New Caledonia",135565
201202,"New Caledonia",222334
201203,"New Caledonia",82220
201204,"New Caledonia",89778
201205,"New Caledonia",115591
201206,"New Caledonia",92891
201207,"New Caledonia",459950
201208,"New Caledonia",395115
201209,"New Caledonia",359755
201210,"New Caledonia",424868
201211,"New Caledonia",160636
201212,"New Caledonia",131883
201301,"New Caledonia",383793
201302,"New Caledonia",252594
201303,"New Caledonia",56003
201304,"New Caledonia",91051
201305,"New Caledonia",108537
201306,"New Caledonia",18709
201307,"New Caledonia",59171
201308,"New Caledonia",177125
201309,"New Caledonia",91056
201310,"New Caledonia",80771
201311,"New Caledonia",223739
201312,"New Caledonia",69253
201401,"New Caledonia",158777
201402,"New Caledonia",171194
201403,"New Caledonia",47358
201404,"New Caledonia",137222
201405,"New Caledonia",32164
201406,"New Caledonia",17874
201407,"New Caledonia",106106
201408,"New Caledonia",91074
201409,"New Caledonia",367550
201410,"New Caledonia",102458
201411,"New Caledonia",289086
201412,"New Caledonia",182146
201501,"New Caledonia",315976
201502,"New Caledonia",209309
201503,"New Caledonia",199374
201504,"New Caledonia",95797
201505,"New Caledonia",100035
201506,"New Caledonia",146549
201507,"New Caledonia",126908
201508,"New Caledonia",89978
201509,"New Caledonia",176891
201510,"New Caledonia",262855
201511,"New Caledonia",203542
201512,"New Caledonia",325583
201601,"New Caledonia",171107
